date;time;prec;surfwet;glorad;metp;megrtp;mesotp10;mesotp30;meanrh;meanwd;meanwv;wd2;wv2;pres;netrad;heatflux
2024-07-27;01:00:00;0;0;0;12.7;11.7;17.6;17.3;94.7;236;1.5;236;0;1002.5;-99.1;-2.8
2024-07-27;02:00:00;0;0;0;12.1;11;17.5;17.2;95;230.7;1.4;230.7;0;1002.6;-100.9;-4.3
2024-07-27;03:00:00;0;0;0;11.6;10.3;17.4;17.2;95.1;210.4;1.3;210.4;0;1002.6;-99.8;-5.8
2024-07-27;04:00:00;0;0;3.1;11.3;10.4;17.2;17.2;96;219;1.7;219;0.1;1002.8;-95;-7.2
2024-07-27;05:00:00;0.1;0;73.9;11.7;11.4;17.1;17.1;95.6;230.3;1.9;230.3;0.1;1003.2;-45.2;-8.2
2024-07-27;06:00:00;0;0;202.3;12.9;13.2;17;17.1;93.4;234.6;2;234.6;0.4;1004.1;29.3;-8.1
2024-07-27;07:00:00;0;0;352.3;14.5;15.9;16.9;17;88.2;246.6;2.7;246.6;1.4;1004.6;140.4;-6.4
2024-07-27;08:00:00;0;0;475.3;15.9;17.6;16.8;17;79.4;256.9;3.5;256.9;2.2;1004.9;245.3;-3.4
2024-07-27;09:00:00;0;0;626;17;19;16.8;16.9;71.8;254.3;3.9;254.3;2.5;1005.2;354.6;0.8
2024-07-27;10:00:00;0;0;439.9;17.3;18.7;17;16.9;69;253.2;3.5;253.2;2.2;1005.4;252.3;6
2024-07-27;11:00:00;0;0;628.8;18;19.8;17.1;16.9;66.7;262.9;3.5;262.9;2.2;1005.6;385.8;9.8
2024-07-27;12:00:00;0;0;487.3;17.9;19.5;17.3;16.8;67.7;290.3;3;290.3;1.7;1005.8;288.4;13.7
2024-07-27;13:00:00;0;0;641.7;18.9;20.8;17.5;16.8;62.7;282.6;3.7;282.6;2.2;1005.8;379.3;16.6
2024-07-27;14:00:00;0;0;660.2;19.4;21.2;17.7;16.9;59.2;284.8;4.1;284.8;2.9;1005.8;384.9;20.2
2024-07-27;15:00:00;0;0;547.8;19.4;21;17.9;16.9;61.1;296.4;4;296.4;2.7;1005.9;297.3;22.5
2024-07-27;16:00:00;0;0;345.5;19;20.1;18.1;17;59.8;302.8;3.9;302.8;2.5;1006;148;22.8
2024-07-27;17:00:00;0;0;368.8;18.9;19.7;18.2;17.1;59.5;304.1;3.9;304.1;2.9;1006.2;146.3;20.6
2024-07-27;18:00:00;0;0;222.8;18.5;19.2;18.4;17.1;62.9;304.6;2.9;304.6;1.5;1006.4;28.6;17.2
2024-07-27;19:00:00;0;0;98.1;17.6;17.7;18.4;17.2;69.2;307;3;307;1.5;1006.7;-56.2;13.5
2024-07-27;20:00:00;0;0;9.5;15.8;14.7;18.3;17.2;79.2;304.1;2;304.1;0.2;1007.1;-91;9.7
2024-07-27;21:00:00;0;0;0;14.4;11.4;18.3;17.3;85.8;274.2;0.7;274.2;0;1007.3;-83.4;5.9
2024-07-27;22:00:00;0;0;0;13.4;11.1;18.1;17.3;89.4;239.9;1.3;239.9;0;1007.2;-62.1;1.9
2024-07-27;23:00:00;0;0;0;13.1;11.5;18;17.4;91.6;257.2;1.5;257.2;0;1007.2;-48.1;-1.4
2024-07-28;00:00:00;0;0;0;12.7;11.3;17.8;17.3;93.4;249;1.4;249;0;1007;-40.8;-3.2
2024-07-28;01:00:00;0;0;0;12.6;11.7;17.7;17.3;95.2;248.1;1.8;248.1;0.1;1007.3;-36.5;-4.7
2024-07-28;02:00:00;0;0;0;12.7;11.8;17.5;17.3;95.6;253.7;1.8;253.7;0.1;1007.6;-34.4;-5.6
2024-07-28;03:00:00;0;0;0;12.4;11.6;17.4;17.3;96.2;254;2;254;0;1007.9;-31.9;-6.3
2024-07-28;04:00:00;0;0;6.5;12.3;11.7;17.2;17.2;96.4;258.3;2.1;258.3;0.1;1008.2;-25.3;-6.9
2024-07-28;05:00:00;0.1;0;85.6;12.5;12.2;17.1;17.2;96.3;267.4;2.4;267.4;0.4;1008.7;30;-7.3
2024-07-28;06:00:00;0;0;196.5;13.7;13.7;17;17.1;94.8;269.9;2.9;269.9;1.2;1009.3;78.8;-7.1
2024-07-28;07:00:00;0;0;359.2;15.4;16.3;16.9;17.1;89.7;289.1;3.9;289.1;2.6;1009.8;149.6;-5.7
2024-07-28;08:00:00;0;0;493.3;16.7;17.6;16.9;17;77.3;303.4;5.4;303.4;4.2;1010.1;251.9;-2.7
2024-07-28;09:00:00;0;0;538.5;17.6;18.5;16.9;17;69.1;304.6;6.1;304.6;4.6;1010.4;292.9;0.7
2024-07-28;10:00:00;0;0;549.3;18.1;19.1;17;16.9;66.5;303.7;6;303.7;4.5;1010.9;319.2;4.3
2024-07-28;11:00:00;0;0;718.7;18.5;19.8;17.1;16.9;63.5;301.7;6.3;301.7;4.7;1011.3;447.4;7.9
2024-07-28;12:00:00;0;0;831.4;18.8;20.1;17.2;16.9;60.1;299.8;6.9;299.8;5.3;1011.6;528.7;12.1
2024-07-28;13:00:00;0;0;824.2;19;20.5;17.4;16.9;59.6;295;7.2;295;5.2;1012;515.4;16.2
2024-07-28;14:00:00;0;0;797.1;19;20.5;17.6;16.9;60.6;298.2;7.2;298.2;5.4;1012.3;501.4;19.5
2024-07-28;15:00:00;0;0;490.4;18.6;19.5;17.8;16.9;64.2;306.7;6.9;306.7;5.3;1012.6;280.6;21
2024-07-28;16:00:00;0;0;377.2;18.5;19.2;18;17;62.5;311.9;6.5;311.9;4.9;1013;180.3;19
2024-07-28;17:00:00;0;0;389.1;18.3;18.9;18;17;61.7;308;7.2;308;5.4;1013.1;159.9;15.9
2024-07-28;18:00:00;0;0;236.2;17.6;17.8;18.1;17.1;61.1;310.7;7;310.7;5.2;1013.3;34.1;12.5
2024-07-28;19:00:00;0;0;95.8;16.6;16.4;18;17.2;65.2;309;5.6;309;4.2;1013.5;-59.2;8.5
2024-07-28;20:00:00;0;0;14.2;15.5;14.8;18;17.2;73.5;300;4.3;300;3;1013.8;-101.4;4.7
2024-07-28;21:00:00;0;0;0;14.6;13.8;17.8;17.2;80.9;300.8;4.2;300.8;2.8;1014.1;-109.3;1.7
2024-07-28;22:00:00;0;0;0;14;13.3;17.7;17.2;84.9;285.4;4;285.4;2.6;1014.1;-108;-0.7
2024-07-28;23:00:00;0;0;0;13.5;12.8;17.6;17.2;87.5;282.6;3.6;282.6;2;1014.1;-107.2;-2.4
2024-07-29;00:00:00;0;0;0;13.4;12.6;17.5;17.2;88.1;286.7;3.7;286.7;2.3;1014.1;-107.3;-3.7
2024-07-29;01:00:00;0;0;0;13.1;12.3;17.3;17.2;88.3;288.1;2.9;288.1;1.1;1014.2;-106.3;-4.8
2024-07-29;02:00:00;0;0;0;12.9;12;17.2;17.1;89.8;284.6;2.5;284.6;0.5;1014.1;-105.8;-5.7
2024-07-29;03:00:00;0;0;0;12.3;11.6;17.1;17.1;92.4;280.1;2.4;280.1;0.9;1014.1;-104;-6.4
2024-07-29;04:00:00;0;0;2.5;12;11.4;17;17;93.7;280;2.9;280;1;1014.4;-100.9;-7.1
2024-07-29;05:00:00;0;0;69.4;12.2;11.8;16.9;17;93.9;273.6;2.5;273.6;0.5;1014.8;-56;-7.6
2024-07-29;06:00:00;0;0;203.3;13.8;13.8;16.8;17;89.9;285.9;2.7;285.9;1.2;1015.2;24.2;-7.5
2024-07-29;07:00:00;0;0;337;15.4;16.3;16.7;16.9;82.7;296.2;3.6;296.2;2.4;1015.4;130.1;-5.9
2024-07-29;08:00:00;0;0;412;16.4;17.4;16.7;16.8;75.7;304.3;3.8;304.3;2.7;1015.3;195.3;-2.9
2024-07-29;09:00:00;0;0;566.7;17.1;18.4;16.8;16.8;73.2;296.5;4.9;296.5;3.4;1015.5;314.8;0.6
2024-07-29;10:00:00;0;0;565.5;17.8;19.2;16.8;16.8;71.1;299.4;5;299.4;3.7;1015.5;330.2;4.5
2024-07-29;11:00:00;0;0;705.8;18.3;20.1;16.9;16.7;68.8;304.9;4.3;304.9;3.2;1015.4;432;8.6
2024-07-29;12:00:00;0;0;636.7;18.9;20.6;17.1;16.7;68.1;299.4;4.2;299.4;2.9;1015.4;382.9;13.3
2024-07-29;13:00:00;0;0;585.2;19.2;21;17.3;16.7;66.9;299;4;299;2.9;1015.4;344.2;17.4
2024-07-29;14:00:00;0;0;571.6;19.3;20.9;17.6;16.8;65.4;306.2;4;306.2;3;1015.2;329.3;20
2024-07-29;15:00:00;0;0;543.7;19.6;21.3;17.8;16.8;66.2;305.8;3.8;305.8;2.7;1015;290.2;21.2
2024-07-29;16:00:00;0;0;311.1;19.1;20.2;17.9;16.9;68;293.5;3.2;293.5;1.9;1014.4;133.8;21.2
2024-07-29;17:00:00;0;0;249.5;18.7;19.6;18.1;16.9;72.1;281.8;2.5;281.8;0.9;1014.3;86.8;19.6
2024-07-29;18:00:00;0;0;130.1;18;18.3;18.2;17;75.4;295.7;2.3;295.7;0.7;1014;8.6;17.3
2024-07-29;19:00:00;0;0;51.1;17.2;16.8;18.2;17.1;78.6;312.4;2.2;312.4;0.5;1013.7;-52.3;14.7
2024-07-29;20:00:00;0;0;5.5;16.1;14.1;18.2;17.2;83.4;296;0.8;296;0;1013.4;-100.8;11.5
2024-07-29;21:00:00;0;0;0;14.8;11.4;18.2;17.2;87.3;284.4;0.5;284.4;0;1013;-109.6;7.5
2024-07-29;22:00:00;0;0;0;14;11.6;18;17.2;90.7;256.5;1.4;256.5;0;1012.8;-105.4;3
2024-07-29;23:00:00;0;0;0;13.7;12.1;17.9;17.3;92.8;250.4;1.4;250.4;0;1012.6;-98.8;-0.2
2024-07-30;00:00:00;0;0;0;12.9;10.1;17.7;17.3;93.9;245.8;0.3;245.8;0;1012.4;-108.3;-2.2
2024-07-30;01:00:00;0;0;0;12.3;9.7;17.6;17.3;96.1;204.4;0.5;204.4;0;1012.1;-103.7;-4.6
2024-07-30;02:00:00;0;0;0;11.8;9.3;17.4;17.2;96.3;226.6;0;226.6;0;1012.1;-91;-7
2024-07-30;03:00:00;0;0;0;11.7;10.1;17.2;17.2;97;188.6;0.1;188.6;0;1011.7;-76.5;-8.5
2024-07-30;04:00:00;0;0;0;11.9;10.8;17;17.1;97.3;197.3;0.4;197.3;0;1011.6;-79.2;-8.9
2024-07-30;05:00:00;0;0;34.2;12.1;11.7;16.9;17.1;97.4;201.3;0.8;201.3;0;1011.4;-33;-8.6
2024-07-30;06:00:00;0;0;120;13;13.2;16.8;17;97.5;218.8;1;218.8;0;1011.2;12.1;-7.6
2024-07-30;07:00:00;0;0;201.1;14.1;14.9;16.7;17;96.6;205.5;1.3;205.5;0;1011.4;53.4;-5.6
2024-07-30;08:00:00;0;0;416.2;15.1;17.1;16.7;16.9;93.6;215.8;1.6;215.8;0.3;1011.6;187.2;-2.8
2024-07-30;09:00:00;0;0;600.4;17.1;20.4;16.8;16.8;78.2;241.9;1.5;241.9;0.2;1011.6;311.1;1.4
2024-07-30;10:00:00;0;0;700.3;18.6;22;16.9;16.8;63.8;244.6;1.8;244.6;0.5;1011.7;391.2;7.8
2024-07-30;11:00:00;0;0;772.3;19.8;22.9;17.1;16.8;57.6;239.1;1.8;239.1;0.7;1011.3;449.6;14.6
2024-07-30;12:00:00;0;0;795.1;20.7;23.8;17.4;16.8;54.7;251.9;2.2;251.9;1.1;1010.9;470.2;21.3
2024-07-30;13:00:00;0;0;763.4;21.5;24.5;17.8;16.8;51.2;244.1;2.3;244.1;1;1010.4;438.1;26.9
2024-07-30;14:00:00;0;0;727.9;22.1;24.8;18.2;16.9;50.5;272.9;2.6;272.9;1.3;1009.8;412;30.8
2024-07-30;15:00:00;0;0;582.9;22.4;25;18.5;17;49.8;290.2;2.5;290.2;1.2;1009.4;292.8;32.5
2024-07-30;16:00:00;0;0;467.4;22.6;24.8;18.8;17.1;52;295.6;2.5;295.6;1;1009.2;211.4;31.9
2024-07-30;17:00:00;0;0;379.9;22.3;23.7;19;17.2;52.2;301.8;2.9;301.8;1.4;1008.9;135.1;29.3
2024-07-30;18:00:00;0;0;218.9;21.4;21.9;19.1;17.3;51.7;318.7;2.8;318.7;1.6;1008.6;12.6;25.3
2024-07-30;19:00:00;0;0;73.6;19.9;19.6;19.1;17.4;58.8;314;2.4;314;0.6;1008.5;-80.4;20.4
2024-07-30;20:00:00;0;0;1.9;17.8;14.9;19.1;17.5;66;295.9;1.2;295.9;0;1008.2;-113.9;15.4
2024-07-30;21:00:00;0;0;0;16.8;12.5;19;17.6;73.3;310.6;1.1;310.6;0;1008.2;-109.7;10.4
2024-07-30;22:00:00;0;0;0;15.7;12.8;18.9;17.7;79.6;263.4;1.4;263.4;0;1008.1;-106.2;5.9
2024-07-30;23:00:00;0;0;0;15.1;12.6;18.7;17.7;82.2;245.7;1.4;245.7;0;1007.8;-104.4;2.7
2024-07-31;00:00:00;0;0;0;14.6;13.2;18.5;17.7;88.2;250.4;1.7;250.4;0;1007.6;-99.9;0.3
2024-07-31;01:00:00;0;0;0;14.6;13.8;18.4;17.7;92.8;244.8;1.6;244.8;0;1007.4;-76.4;-1.1
2024-07-31;02:00:00;0;0;0;14.1;13.3;18.2;17.7;94.1;250.2;1.6;250.2;0;1007.1;-103;-1.6
2024-07-31;03:00:00;0;0;0;13.6;12.9;18.1;17.7;95.5;260.7;1.7;260.7;0;1007.1;-96.9;-2.2
2024-07-31;04:00:00;0;0;1.6;13.3;12.3;17.9;17.6;95.1;254.3;1.4;254.3;0;1006.9;-98.6;-3
2024-07-31;05:00:00;0.1;0;55.8;13.7;13.4;17.8;17.6;96;274.2;1.7;274.2;0.1;1007.2;-38.4;-3.7
2024-07-31;06:00:00;0;0;200.9;14.7;14.5;17.8;17.6;87.6;303.5;3.3;303.5;2.2;1007.7;18.9;-3.6
2024-07-31;07:00:00;0;0;364.4;15.4;16.1;17.7;17.5;74.1;304;4.5;304;3.1;1008;134.6;-2.6
2024-07-31;08:00:00;0;0;500.1;16.1;17.3;17.6;17.4;67.4;309.1;5.3;309.1;3.8;1008.1;245.9;-1
2024-07-31;09:00:00;0;0;525.5;16.7;18.1;17.6;17.4;65.5;314.1;5.2;314.1;3.8;1007.9;306.5;1.2
2024-07-31;10:00:00;0;0;566.5;17;18.2;17.6;17.4;62.2;313.2;5;313.2;3.5;1007.9;327.9;4.3
2024-07-31;11:00:00;0;0;763.4;17.7;19.6;17.6;17.4;60.4;320.9;4.6;320.9;3.4;1007.8;468;7.4
2024-07-31;12:00:00;0;0;640.5;18.1;19.9;17.7;17.3;60.1;314.7;4.6;314.7;3.3;1007.8;395.6;11.8
2024-07-31;13:00:00;0;0;631.8;18.3;19.9;17.9;17.3;61.5;311.2;4.2;311.2;3.2;1007.6;390.9;15.2
2024-07-31;14:00:00;0;0;503.7;18.1;19.6;18;17.3;59.8;301.2;4.6;301.2;3.3;1007.6;283.4;16.9
2024-07-31;15:00:00;0;0;556.1;18.2;19.9;18.2;17.4;58.9;293.3;4.8;293.3;3.3;1007.3;293.6;16.9
2024-07-31;16:00:00;0;0;419.3;17.9;19.2;18.3;17.4;60.6;292.9;4.9;292.9;3.3;1007.1;192.9;16
2024-07-31;17:00:00;0;0;374.4;17.5;18.6;18.3;17.4;62.6;300.4;4.9;300.4;3.5;1006.7;137.3;14
2024-07-31;18:00:00;0;0;217.3;16.7;17.4;18.4;17.5;63.9;304;4.6;304;3.2;1006.6;13.6;11.4
2024-07-31;19:00:00;0;0;81.1;15.6;15.6;18.3;17.5;67.9;302.8;3.8;302.8;2.1;1006.5;-79;8.2
2024-07-31;20:00:00;0;0;4.8;14.1;13.1;18.3;17.5;74.8;300.8;2.5;300.8;0.6;1006.5;-111.8;4.8
2024-07-31;21:00:00;0;0;0;12.7;10.9;18.2;17.5;82.8;282.3;1.8;282.3;0;1006.3;-110.9;1.7
2024-07-31;22:00:00;0;0;0;11.7;9.7;18;17.6;86.8;262.2;1.5;262.2;0;1006;-107.8;-1.2
2024-07-31;23:00:00;0;0;0;11.4;10;17.9;17.5;88.5;258.8;1.4;258.8;0;1005.9;-106.9;-3.9
2024-08-01;00:00:00;0;0;0;11.3;10.2;17.7;17.5;89.8;254.7;2.1;254.7;0.2;1005.8;-105.8;-5.6
2024-08-01;01:00:00;0;0;0;11.1;10;17.5;17.5;90.4;250.9;2;250.9;0.1;1005.6;-106.1;-6.8
2024-08-01;02:00:00;0;0;0;10.8;9.7;17.4;17.4;90.8;232.5;1.8;232.5;0;1005.5;-105.1;-7.6
2024-08-01;03:00:00;0;0;0;10.7;9.6;17.3;17.4;91.2;257;2;257;0.1;1005.3;-103.2;-8.4
2024-08-01;04:00:00;0;0;0.9;10.2;9;17.1;17.3;92.3;247;1.7;247;0;1005.2;-102.3;-9.1
2024-08-01;05:00:00;0;0;59.6;10.4;9.6;17;17.3;93;251.2;1.5;251.2;0;1005.2;-60;-9.7
2024-08-01;06:00:00;0;0;178.9;11.7;11.8;16.9;17.2;91.5;256.3;1.7;256.3;0;1005.4;8.5;-9.7
2024-08-01;07:00:00;0;0;345.7;13.8;15.5;16.8;17.1;86.1;261;2.2;261;0.5;1005.8;124.7;-8.2
2024-08-01;08:00:00;0;0;434.7;15.4;17.3;16.7;17.1;77.8;298.6;3.2;298.6;2;1005.9;209.4;-5
2024-08-01;09:00:00;0;0;511.2;16.3;18.1;16.8;17;71.4;293.1;3.3;293.1;2.1;1005.6;274.3;-1.2
2024-08-01;10:00:00;0;0;682.4;17.3;19.9;16.9;17;66.6;279.3;3.1;279.3;1.9;1005.6;399.9;2.9
2024-08-01;11:00:00;0;0;692.4;17.8;20.2;17;16.9;64.3;290.7;3.6;290.7;2.3;1005.7;410.5;7.9
2024-08-01;12:00:00;0;0;739.2;18.3;21;17.2;16.9;62.5;284.4;3;284.4;1.8;1005.6;446.6;12.8
2024-08-01;13:00:00;0;0;659.8;18.6;21.1;17.4;16.9;61.9;295;3.3;295;2;1005.1;382.5;16.9
2024-08-01;14:00:00;0;0;677.1;19;21.5;17.7;17;61.4;296.8;4;296.8;2.6;1005.2;384.5;19.7
2024-08-01;15:00:00;0;0;476.1;18.6;20.3;17.9;17;63.4;296.8;3.8;296.8;2.6;1005.2;243.5;21.1
2024-08-01;16:00:00;0;0;329;18;19.3;18.1;17.1;63.6;295.6;3.8;295.6;2.4;1005.1;133;19.5
2024-08-01;17:00:00;0;0;321.1;18;19.2;18.2;17.1;64.4;306.9;3.4;306.9;2.1;1004.8;104.1;16.5
2024-08-01;18:00:00;0;0;203.1;17.4;18.3;18.2;17.2;66.1;289.8;3.3;289.8;1.9;1004.7;16.9;13.6
2024-08-01;19:00:00;0;0;104.4;16.8;17.1;18.2;17.2;69.2;296;3.1;296;1.7;1004.7;-57.6;10.6
2024-08-01;20:00:00;0;0;8.6;15.2;14.3;18.2;17.3;77.5;289.9;1.9;289.9;0.1;1004.9;-102.3;7.8
2024-08-01;21:00:00;0;0;0;13.7;12;18.1;17.3;84.1;273.8;1.4;273.8;0;1004.6;-100.8;4.7
2024-08-01;22:00:00;0;0;0;12.9;10.9;18;17.4;87.8;256;1;256;0;1004.6;-97.9;1.5
2024-08-01;23:00:00;0;0;0;12.2;10.2;17.8;17.4;90.2;242;1.2;242;0;1004.4;-102.8;-1.4
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
